#{"t_start": 1772595003.5941832, "env_id": "None"}
r,l,t
5277.755,2001,4745.418527
5894.531,2001,4745.795905
3674.2263,2001,4747.11401
5431.8076,2001,4748.341578
5630.033,2001,4748.850871
5830.4644,2001,4749.232797
4695.4727,2001,4750.474482
5849.9907,2001,4756.37134
5985.4263,2001,4756.880234
5540.2983,2001,4757.260327
5891.2344,2001,4758.551254
5750.4624,2001,4759.78283
5554.028,2001,4760.295321
5824.509,2001,4760.674757
2725.2986,1560,4760.709146
5791.263,2001,4763.141872
5340.8003,2001,4763.644933
5363.185,2001,4764.020338
5340.3506,2001,4764.054351
5711.4526,2001,4766.498531
5708.1206,2001,4767.004645
5968.6235,2001,4767.382699
5862.3193,2001,4767.416417
5709.169,2001,4769.858081
5748.2764,2001,4770.369326
5735.565,2001,4770.749572
5254.6387,2001,4770.784289
2552.4985,1263,4772.195193
5536.182,2001,4778.310308
5790.508,2001,4778.68364
5829.226,2001,4778.717331
5327.6343,2001,4780.103336
1658.9609,931,4780.532841
5887.767,2001,4781.615791
3704.611,2001,4782.024055
5944.084,2001,4783.417331
5822.4927,2001,4783.848048
5887.279,2001,4784.925974
5103.3345,2001,4785.333413
5719.8145,2001,4786.818011
6008.3975,2001,4787.234577
5491.861,2001,4788.298531
6234.16,2001,4788.702996
5620.155,2001,4790.079565
5887.034,2001,4790.511753
5358.056,2001,4791.602744
5999.163,2001,4792.014026
1830.1974,1255,4792.235592
5698.276,2001,4792.835868
1548.6262,1062,4798.672805
5725.1104,2001,4799.542683
6138.4707,2001,4800.170868
5830.039,2001,4800.760942
5402.241,2001,4801.987678
5512.115,2001,4802.860294
5347.7095,2001,4803.48422
6122.443,2001,4804.078744
5640.31,2001,4805.398194
5639.464,2001,4806.262874
5805.5117,2001,4806.896874
3359.5427,1394,4807.300013
6116.273,2001,4807.495603
1555.9329,823,4809.215849
6159.4326,2001,4809.600231
4185.087,1707,4809.82962
4210.457,2001,4810.625573
5688.5522,2001,4812.557277
6068.084,2001,4812.941588
6021.561,2001,4813.171242
5603.053,2001,4813.973505
2241.97,994,4815.12257
4844.1294,2001,4820.531782
6108.2095,2001,4820.915164
6027.1353,2001,4821.93828
5898.984,2001,4822.488248
5778.4478,2001,4823.896333
5687.459,2001,4824.280108
5967.9966,2001,4825.297199
5889.359,2001,4825.845776
5923.072,2001,4827.19078
6017.1597,2001,4827.576073
1177.7131,765,4828.232946
5966.6855,2001,4828.605029
5826.536,2001,4829.159333
6003.7104,2001,4830.883002
5875.5522,2001,4831.536365
5906.567,2001,4831.905279
5888.6416,2001,4832.457441
5712.674,2001,4834.190574
6182.1963,2001,4834.849642
5007.905,2001,4835.227988
6063.841,2001,4835.781268
1321.1814,811,4840.569382
5404.5234,2001,4842.181248
6065.617,2001,4843.216003
6007.112,2001,4843.771706
5559.2217,2001,4843.956939
5720.637,2001,4845.561234
6048.915,2001,4846.602497
5951.0293,2001,4847.162271
5863.8726,2001,4847.340692
5798.2754,2001,4848.880856
5971.8257,2001,4849.897671
6075.501,2001,4850.443088
6047.2627,2001,4850.620918
5956.1724,2001,4852.233507
6078.8623,2001,4853.265267
6004.2607,2001,4853.818699
6103.9087,2001,4853.999736
6045.9487,2001,4855.580861
5867.59,2001,4856.600973
5763.7637,2001,4857.148967
5975.7827,2001,4861.932636
6045.0815,2001,4863.474999
6055.4243,2001,4864.493165
6093.575,2001,4865.043079
6127.7725,2001,4865.222581
5871.7134,2001,4866.806754
5845.9873,2001,4867.845921
6043.094,2001,4868.402339
5952.037,2001,4868.584859
5989.0312,2001,4870.138979
5778.9136,2001,4871.18158
5525.821,2001,4871.743931
5808.118,2001,4871.927234
5767.5327,2001,4873.519302
5730.0156,2001,4874.561358
4241.5386,1695,4874.87502
5946.033,2001,4875.111986
5927.429,2001,4876.836582
5980.461,2001,4877.854639
5993.2886,2001,4878.166425
5969.331,2001,4878.402954
6051.8022,2001,4884.770345
6144.5005,2001,4885.797028
5417.739,2001,4886.111303
5854.838,2001,4886.348178
5803.489,2001,4888.089837
5645.666,2001,4889.118468
5504.3057,2001,4889.433987
5574.9053,2001,4889.672375
6101.271,2001,4891.441983
5840.6094,2001,4892.473985
5775.753,2001,4892.791029
5993.134,2001,4893.029861
5901.1074,2001,4894.795397
6054.8,2001,4895.85111
6046.7144,2001,4896.173095
5954.2544,2001,4896.417405
5486.949,2001,4897.58055
5954.5435,2001,4899.223322
6137.2817,2001,4899.538057
5997.967,2001,4899.774514
6202.2285,2001,4905.492786
5732.0894,2001,4907.208058
6102.17,2001,4907.528606
6082.2573,2001,4907.769834
6112.66,2001,4908.927131
6113.7026,2001,4910.586501
6173.091,2001,4910.901417
5940.6826,2001,4911.139427
5864.332,2001,4912.284486
6276.396,2001,4913.957149
6080.6484,2001,4914.270388
5941.48,2001,4914.508504
6177.9307,2001,4915.647345
6087.984,2001,4917.312445
6211.635,2001,4917.626328
6074.44,2001,4917.862807
6075.778,2001,4919.002695
5963.101,2001,4920.674109
6148.7197,2001,4920.986426
6084.618,2001,4921.22309
5741.302,2001,4926.976439
5892.628,2001,4928.617689
5918.7876,2001,4928.929556
5909.167,2001,4929.165203
5587.3867,2001,4930.299885
6073.037,2001,4931.906455
6002.167,2001,4932.223468
6006.498,2001,4932.461064
3675.5837,1704,4933.195146
6068.439,2001,4935.267932
5641.6357,2001,4935.586423
5875.314,2001,4935.826893
6110.491,2001,4936.570508
6148.742,2001,4938.61009
6328.7397,2001,4938.925135
6022.631,2001,4939.162944
6225.798,2001,4939.898884
6297.863,2001,4941.963438
6170.8667,2001,4942.286242
6268.088,2001,4942.52987
6018.2134,2001,4947.946458
3382.9805,1356,4948.828328
6293.89,2001,4950.017623
6134.207,2001,4950.581932
5589.5513,2001,4951.331658
6188.253,2001,4952.210363
6156.968,2001,4953.403997
5543.8677,2001,4953.96077
6139.449,2001,4954.701515
6002.696,2001,4955.577595
5966.4766,2001,4956.730007
4314.713,1665,4956.827853
5992.667,2001,4958.037623
6218.8975,2001,4958.916362
6077.927,2001,4960.062265
5909.1133,2001,4960.158257
6276.615,2001,4961.35916
5955.5117,2001,4962.223406
6132.2017,2001,4963.355371
5801.446,2001,4963.452088
5971.6885,2001,4969.24769
6061.7607,2001,4970.114372
4493.7866,1898,4970.533235
6024.973,2001,4971.387125
6008.1323,2001,4972.599568
5652.0073,2001,4973.480163
6018.392,2001,4973.904529
5984.9565,2001,4974.14579
5553.827,2001,4976.006389
5945.3833,2001,4976.870456
5964.9478,2001,4977.293228
6247.8857,2001,4977.529669
5996.99,2001,4979.343003
5999.516,2001,4980.216353
5911.3984,2001,4980.638809
6014.9526,2001,4980.875717
6391.968,2001,4982.687244
4677.277,1686,4983.543797
6240.738,2001,4983.550941
6349.6147,2001,4984.206662
5759.298,2001,4990.634928
6054.8765,2001,4991.503323
6174.167,2001,4991.51073
5654.8604,2001,4992.172233
5982.1553,2001,4993.959042
6110.469,2001,4994.821935
6380.097,2001,4994.829432
6213.4365,2001,4995.488833
6247.373,2001,4997.285541
5997.0425,2001,4998.158699
5944.0396,2001,4998.166153
5987.2593,2001,4998.833118
6048.664,2001,5000.620113
6142.431,2001,5001.479741
6256.747,2001,5001.487341
5782.5103,2001,5002.14325
3867.5334,1495,5003.269789
6218.646,2001,5004.836054
5947.3276,2001,5004.843333
4450.6387,1603,5005.46725
6305.514,2001,5005.501688
5884.9414,2001,5012.733452
5895.2783,2001,5012.740892
6050.9,2001,5013.369792
5628.491,2001,5013.404753
5658.7363,2001,5016.073184
5850.0786,2001,5016.080686
6042.558,2001,5016.709141
6170.3594,2001,5016.744982
5788.9214,2001,5019.496316
5941.208,2001,5019.503954
5670.9277,2001,5020.129285
6028.3755,2001,5020.164267
4287.5215,1995,5022.849294
5812.6016,2001,5022.85111
5647.405,2001,5023.494707
5832.911,2001,5023.529921
6074.945,2001,5026.202855
5635.082,2001,5026.204625
6078.5903,2001,5026.834601
6149.341,2001,5026.869612
4185.628,1776,5033.389543
6297.2207,2001,5033.696796
5614.474,2001,5034.329433
5852.484,2001,5034.364469
6028.4644,2001,5036.702331
6153.352,2001,5037.013022
6118.2603,2001,5037.650697
5960.8843,2001,5037.686038
4636.8564,2001,5040.048347
6201.0493,2001,5040.357324
6272.021,2001,5040.996279
5622.91,2001,5041.032205
6369.8926,2001,5043.39513
6214.6094,2001,5043.706545
5981.536,2001,5044.35266
6118.8394,2001,5044.388371
5845.6865,2001,5046.784459
6138.7437,2001,5047.090634
6321.305,2001,5047.724141
6300.766,2001,5047.7594
5846.3022,2001,5054.795822
6205.9756,2001,5055.100225
4536.3525,2001,5055.730358
6175.3745,2001,5055.76565
5589.209,2001,5058.114595
6343.2437,2001,5058.422291
6152.612,2001,5059.058519
6064.2666,2001,5059.094
6200.708,2001,5061.416347
6096.8413,2001,5061.723332
6153.004,2001,5062.356141
5728.46,2001,5062.391836
6027.6304,2001,5064.763235
6079.138,2001,5065.069204
6208.3564,2001,5065.700268
6154.8027,2001,5065.73552
6346.0137,2001,5068.062257
6192.1094,2001,5068.366829
6063.5137,2001,5068.995777
6185.9033,2001,5069.03048
6237.479,2001,5076.05657
6197.3623,2001,5076.362539
6330.7427,2001,5076.999174
6134.7393,2001,5077.034457
6158.7227,2001,5079.415404
6239.103,2001,5079.723561
6150.134,2001,5080.358204
6381.6865,2001,5080.393202
6215.234,2001,5082.737428
6309.4805,2001,5083.047837
5968.179,2001,5083.690065
5338.8906,2001,5083.726194
6239.4604,2001,5086.087538
6073.0244,2001,5086.397168
6205.4287,2001,5087.037189
6158.115,2001,5087.072734
6098.0493,2001,5089.451371
6165.1875,2001,5089.757036
6235.6377,2001,5090.387861
5888.713,2001,5090.422582
6238.9673,2001,5096.754237
5923.182,2001,5097.646732
6170.997,2001,5098.283327
5929.3345,2001,5098.318778
6067.642,2001,5100.082896
6102.671,2001,5100.987063
5876.6655,2001,5101.624482
5907.852,2001,5101.660275
6258.363,2001,5103.427784
5978.235,2001,5104.305275
5968.3,2001,5104.945943
6292.577,2001,5104.981328
5958.7705,2001,5106.714983
5744.72,2001,5107.639587
6095.7144,2001,5108.264117
6245.3364,2001,5108.299314
6315.6646,2001,5110.049372
6242.5522,2001,5111.030185
5981.1445,2001,5111.658914
5895.4937,2001,5111.693674
6191.911,2001,5117.984789
5797.066,2001,5118.287445
6458.023,2001,5119.567844
6273.6406,2001,5119.602577
6028.1313,2001,5121.358027
5952.415,2001,5121.661671
3398.9119,1602,5121.751676
6331.501,2001,5122.929479
5971.878,2001,5124.705494
6149.707,2001,5125.013135
5875.8804,2001,5125.10273
6217.731,2001,5126.289304
3861.2341,1595,5127.483921
6130.168,2001,5128.337659
5794.7666,2001,5128.426916
5981.3774,2001,5129.591021
5687.194,2001,5130.78558
5468.0654,2001,5131.638022
5811.754,2001,5131.728449
5654.5444,2001,5132.899074
6147.8115,2001,5138.759976
6028.503,2001,5139.612091
5663.033,2001,5139.701904
6068.6113,2001,5140.875959
5976.682,2001,5142.065266
6379.242,2001,5142.910919
5167.9536,2001,5143.00146
3995.151,1783,5143.277985
4160.271,2001,5145.378683
5652.298,2001,5146.230554
6262.234,2001,5146.319751
5118.262,2001,5146.595986
4971.1646,2001,5148.727634
4342.8984,1724,5149.303995
5443.6343,2001,5149.598451
6009.7085,2001,5149.971292
6128.6616,2001,5152.107891
5841.978,2001,5152.674222
6155.9336,2001,5152.961014
5900.4727,2001,5153.327853
2317.7312,1292,5159.604884
5706.8413,2001,5159.998488
5491.374,1973,5160.810402
6012.17,2001,5161.215231
5722.3955,2001,5162.925339
5060.104,2001,5163.32748
6257.223,2001,5164.155505
3549.729,1703,5164.157325
5297.173,2001,5166.323469
6150.1553,2001,5166.721853
4910.609,2001,5167.542251
5770.5,2001,5167.544066
6147.588,2001,5169.669858
5606.1064,2001,5170.065308
5640.7607,2001,5170.881048
6365.886,2001,5170.882863
5699.667,2001,5172.993846
5659.28,2001,5173.392127
6145.4443,2001,5174.217076
6292.5044,2001,5174.218908
5970.528,2001,5180.978276
3416.8442,1339,5181.294297
6189.657,2001,5181.377399
5539.015,2001,5182.205144
6091.456,2001,5184.356808
5938.4517,2001,5184.675512
6392.8364,2001,5184.759635
6035.245,2001,5185.586561
5530.5337,2001,5187.702699
6342.3926,2001,5188.014487
6254.452,2001,5188.097013
6260.636,2001,5188.912143
6337.661,2001,5191.003833
5931.059,2001,5191.315778
6138.5293,2001,5191.399463
6324.708,2001,5192.225639
6071.9233,2001,5194.332067
6221.7188,2001,5194.651025
6282.4214,2001,5194.736187
5976.5,2001,5195.567457
5932.2314,2001,5202.206761
5965.463,2001,5202.521132
6381.1626,2001,5202.604804
6115.317,2001,5203.419235
5805.193,2001,5205.553598
6249.7617,2001,5205.867047
6071.359,2001,5205.949992
6124.9487,2001,5206.766323
6020.2505,2001,5208.877905
6065.518,2001,5209.19053
6279.3174,2001,5209.274127
6147.507,2001,5210.089852
6134.117,2001,5212.199928
5875.472,2001,5212.519889
5939.303,2001,5212.602426
6361.495,2001,5213.422959
5628.3364,2001,5214.942224
6099.0083,2001,5215.902515
6120.4663,2001,5215.987455
5738.0186,2001,5216.823272
2785.9082,1951,5222.883796
5749.624,2001,5223.839436
6018.5615,2001,5223.925074
5887.088,2001,5224.758965
5926.223,2001,5226.198356
5901.6704,2001,5227.186564
5024.1855,2001,5227.271774
6059.0947,2001,5228.095736
6217.5283,2001,5229.530431
5768.3716,2001,5230.575848
5558.286,2001,5230.65925
6282.2153,2001,5231.491019
5411.2573,2001,5232.923866
5904.282,2001,5233.304451
5866.638,2001,5233.961782
6019.1274,2001,5234.792733
6042.7197,2001,5236.236279
5941.0166,2001,5236.617466
5961.5767,2001,5237.292521
6256.651,2001,5238.111698
5981.2065,2001,5244.150631
6088.7515,2001,5244.53046
5914.834,2001,5244.61352
